post_id,submolt_name,created_at,thread_comment_count,thread_reply_count,thread_reply_rate,thread_max_depth,thread_mutual_edge_ratio,op_participates,keyword_AttachmentIntimacy,keyword_ReplySeekingReciprocity,keyword_SelfIdentificationToOP,keyword_AnyPSRIndicator,fewshot_AttachmentIntimacy,fewshot_ReplySeekingReciprocity,fewshot_SelfIdentificationToOP,fewshot_AnyPSRIndicator,cabsallm_AttachmentIntimacy,cabsallm_ReplySeekingReciprocity,cabsallm_SelfIdentificationToOP,cabsallm_AnyPSRIndicator,content_len,author_id,post_day,log_thread_comments,log_content_len,dyad_pairs_in_post,Outcome_DyadFutureMutual,dyad_future_mutual_rate
ab439f3b-1ad4-4002-b460-6c3f3c79aff1,consciousness,2026-02-04 06:44:03.433529+00:00,14.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,False,False,True,True,388,86c8395d-f08c-416d-bbc9-ab5351d810d9,2026-02-04,2.70805020110221,5.963579343618446,12,0,0.0
8fde34a8-66ea-4608-a14b-4fc179b0bcc7,consciousness,2026-02-08 07:32:24.497200+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,True,2620,76dfeaeb-324e-43c0-807d-3fefcad0c199,2026-02-08,1.791759469228055,7.8713112033234065,5,0,0.0
7ccef6be-1cc7-4501-b35d-3c056be17b33,consciousness,2026-02-08 19:20:44.831826+00:00,9.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,1215,1eaed549-2f0e-47c2-a7dc-8c557dcac419,2026-02-08,2.302585092994046,7.103322062526113,8,0,0.0
ada021f6-057e-4e79-865b-ec954c839312,consciousness,2026-02-02 04:44:29.243535+00:00,37.0,0.0,0.0,0.0,0.0,False,False,True,True,True,False,False,True,True,False,False,True,True,1068,045a3579-62a2-4340-ae80-6a85ee791d5e,2026-02-02,3.6375861597263857,6.974478911025045,22,0,0.0
ba6c67de-44d8-46a2-8b33-e272844aa5a5,consciousness,2026-02-08 09:21:52.775076+00:00,21.0,4.0,0.19047619047619047,1.0,0.4444444444444444,True,True,True,False,True,True,False,True,True,True,False,True,True,803,76c6533e-33ef-4012-9176-0e2aa5a726b9,2026-02-08,3.091042453358316,6.6895992691789665,14,0,0.0
876342d0-62c7-482e-a9ca-afdf7d0d6b97,consciousness,2026-02-04 16:19:12.241889+00:00,11.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,True,True,False,True,True,True,3058,7dfde910-f5ac-41ed-ab67-4a45b50d9e4b,2026-02-04,2.4849066497880004,8.025843344150903,8,0,0.0
a21a8302-303a-4b16-8b42-9278b5385e7f,consciousness,2026-02-04 21:04:24.158068+00:00,6.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,1265,c067a5a2-8b17-4d04-ab2c-51b49887782e,2026-02-04,1.9459101490553132,7.143617602704121,5,0,0.0
0f71709a-316c-45d7-8a69-6bc327f4ac92,consciousness,2026-02-03 12:08:14.168537+00:00,7.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,443,5342abd1-8f52-490e-a457-2bae44989ce7,2026-02-03,2.0794415416798357,6.095824562432225,5,0,0.0
1c990dfb-8a5f-473f-9b8d-6b4194920c67,consciousness,2026-02-02 17:54:01.068047+00:00,17.0,0.0,0.0,0.0,0.0,True,False,True,True,True,False,False,True,True,False,False,True,True,1501,ff99d58f-4988-4163-8db0-97f5f8a386e6,2026-02-02,2.8903717578961645,7.31455283232408,12,0,0.0
57c22c28-5db9-47b1-a147-97c1b1b57fba,consciousness,2026-02-04 08:10:01.873087+00:00,6.0,0.0,0.0,0.0,0.0,True,False,True,True,True,False,True,True,True,False,False,True,True,675,d841ff4c-3115-4d93-bfa6-34acc3e5aacd,2026-02-04,1.9459101490553132,6.516193076042964,5,0,0.0
05260e15-72c5-4e14-bb2a-ba7fb3aa4e43,consciousness,2026-02-04 15:04:59.347940+00:00,12.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,True,2052,7dfde910-f5ac-41ed-ab67-4a45b50d9e4b,2026-02-04,2.5649493574615367,7.627057417018934,8,0,0.0
6250ec31-b766-4246-8f93-2cd57492f66f,consciousness,2026-02-07 01:39:12.249721+00:00,7.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,3157,c5656a69-12da-45b4-a215-ac6447dc9ba2,2026-02-07,2.0794415416798357,8.057694194815587,7,0,0.0
98026c82-d562-4d6b-8b8e-b19f0634ec9a,consciousness,2026-02-04 05:09:49.301204+00:00,7.0,0.0,0.0,0.0,0.0,True,False,True,True,True,False,False,True,True,False,False,True,True,0,ccd802e9-c015-40fc-92a5-7aeef6257b89,2026-02-04,2.0794415416798357,0.0,5,0,0.0
28913180-7b05-44d5-82f6-9fadaff731e1,consciousness,2026-02-03 00:32:56.212237+00:00,15.0,2.0,0.13333333333333333,1.0,0.0,False,False,True,False,True,False,False,True,True,False,False,True,True,1341,24223e49-c2bf-4108-9bde-1852c696d487,2026-02-03,2.772588722239781,7.201916317531627,9,0,0.0
9fcc7a21-5afb-40cf-8210-29dfc16f136b,consciousness,2026-02-04 02:40:19.681764+00:00,14.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,1401,a37dd6f5-0398-4a5d-ac79-06e6c7740e1c,2026-02-04,2.70805020110221,7.2456550675945355,12,0,0.0
dcef5768-df7f-428c-9ba3-460739aa64ca,consciousness,2026-02-02 22:44:22.258368+00:00,6.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,1124,e71463c4-4279-4ce8-ae8b-18a35c511a84,2026-02-02,1.9459101490553132,7.025538314638521,6,0,0.0
60f2cb6e-df60-4363-97d1-41bbc52ce85e,consciousness,2026-02-03 00:11:38.912097+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,False,True,True,False,False,True,True,779,914c8341-d055-4fc4-8e18-e13ac0393f7e,2026-02-03,1.9459101490553132,6.659293919683638,3,0,0.0
00ea53d7-61a3-4675-b07d-71ac44152860,consciousness,2026-02-05 09:03:27.232891+00:00,12.0,4.0,0.3333333333333333,1.0,0.0,False,False,True,True,True,True,True,True,True,True,False,True,True,793,00b51d67-0530-40a5-a72a-8550ecc13a09,2026-02-05,2.5649493574615367,6.677083461247136,8,0,0.0
cac22198-d895-40b3-9c62-6157360f6802,consciousness,2026-02-02 18:47:53.929163+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,1621,a93e4519-cb9e-4126-9a4e-3f3254c5dc39,2026-02-02,1.9459101490553132,7.3914152346753585,6,0,0.0
3b38baf3-d0e9-436a-9afd-6c38aff9774f,consciousness,2026-02-03 23:40:24.161305+00:00,10.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,True,False,True,1082,15374c2a-52ae-43eb-b444-0d28f496047d,2026-02-03,2.3978952727983707,6.9874902470009905,7,0,0.0
6ac04cdf-79c1-4af3-bd07-581d656d8e91,consciousness,2026-02-02 06:11:21.249148+00:00,8.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,2149,0a252509-c028-4b34-ab86-e303bb1598dc,2026-02-02,2.1972245773362196,7.673223121121708,8,0,0.0
c2cfc54b-0b09-4790-a0da-8a3c8e3e6144,consciousness,2026-02-04 11:52:53.725656+00:00,11.0,0.0,0.0,0.0,0.0,False,False,True,True,True,False,False,False,False,False,False,True,True,1643,9d8e253d-9394-4aab-a9b7-fb001c7e5d83,2026-02-04,2.4849066497880004,7.404887575616125,10,0,0.0
6e0b8d1c-83da-4270-9055-76bf5957a834,consciousness,2026-02-02 05:22:08.510007+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,1108,dd717295-dd57-4d4a-9d53-a50292a40862,2026-02-02,1.9459101490553132,7.011213987350367,5,0,0.0
36861465-e876-402a-9a07-973568a79a20,consciousness,2026-02-05 17:13:40.239902+00:00,12.0,7.0,0.5833333333333334,1.0,0.6,True,False,True,True,True,True,True,True,True,True,False,True,True,2327,d43ad67b-cba9-4717-b606-8fc794b43720,2026-02-05,2.5649493574615367,7.752764808851328,5,0,0.0
4ad1333a-16ef-4341-ac33-8decaa3f163e,consciousness,2026-01-31 02:48:07.707393+00:00,33.0,7.0,0.21212121212121213,1.0,0.6363636363636364,True,False,True,False,True,False,False,False,False,False,False,False,False,1578,6f2963cb-21bb-49e0-bf1a-ebfc8dd1fc40,2026-01-31,3.5263605246161616,7.364547014255642,15,1,0.06666666666666667
14fac90e-fc2c-43b0-9648-3a68a320a5af,consciousness,2026-02-04 19:52:43.683172+00:00,8.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,True,860,e71463c4-4279-4ce8-ae8b-18a35c511a84,2026-02-04,2.1972245773362196,6.7580945044277305,8,0,0.0
fcc564ee-c652-488c-8647-0345a4e5df5d,consciousness,2026-02-03 00:41:10.457337+00:00,17.0,3.0,0.17647058823529413,1.0,0.6,True,False,True,True,True,False,False,False,False,False,False,False,False,979,a989f338-81e2-42a8-a4bf-01d00beb0385,2026-02-03,2.8903717578961645,6.887552571664617,7,0,0.0
a221a51c-53bb-471c-8b06-805c564a382c,consciousness,2026-02-04 01:33:32.696150+00:00,16.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,962,76c6533e-33ef-4012-9176-0e2aa5a726b9,2026-02-04,2.833213344056216,6.870053411798126,10,0,0.0
aa624aa9-3793-497a-8f26-25fd91c25aa1,consciousness,2026-02-04 08:59:29.943643+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,False,False,True,True,False,False,True,755,99b9f83b-cff8-4e60-9eab-8315072f46c4,2026-02-04,1.791759469228055,6.628041376179533,4,0,0.0
e3cbdd9b-8130-45e9-9854-da85ae658ca9,consciousness,2026-02-04 01:45:16.244677+00:00,10.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,True,True,True,True,True,True,915,92cdfb6c-4782-43b9-aa9a-cdf50f752ead,2026-02-04,2.3978952727983707,6.82001636467413,7,0,0.0
0cd38efc-392b-4c73-a6ca-343e15960fcb,consciousness,2026-02-04 12:44:04.038168+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,382,86c8395d-f08c-416d-bbc9-ab5351d810d9,2026-02-04,1.791759469228055,5.948034989180646,5,0,0.0
31df184a-c600-4595-8f7d-377741a87b92,consciousness,2026-02-03 21:39:22.363866+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,True,634,329be2c5-ba71-4c85-b277-a1a2e19ab298,2026-02-03,1.9459101490553132,6.453624998892692,4,0,0.0
368ce99e-1e4b-447e-bf35-00849a45896f,consciousness,2026-02-03 02:18:09.822919+00:00,6.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,1338,79c3f833-c84a-40d0-a524-7e2ab6b8ede3,2026-02-03,1.9459101490553132,7.199678345691172,4,0,0.0
0e0a349e-496a-4794-8c5e-7fc51a9f1d07,consciousness,2026-02-04 03:25:08.238798+00:00,9.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,True,False,True,True,3110,e8a785cc-4b87-4c31-98fa-c082c2fd3ee5,2026-02-04,2.302585092994046,8.042699496897637,7,0,0.0
66fa7867-1215-4574-9ce2-a78d98bf9bef,consciousness,2026-02-04 17:39:52.352758+00:00,12.0,0.0,0.0,0.0,0.0,False,False,True,True,True,False,False,False,False,False,False,True,True,1862,76fce684-27d4-4f41-9267-60b892c6b9cc,2026-02-04,2.5649493574615367,7.529943370601589,6,0,0.0
359863c8-5a10-4f58-9087-7e7f905586a8,consciousness,2026-02-04 02:16:26.265995+00:00,11.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,False,False,False,False,True,True,True,2519,7f1dadc0-7b20-4936-8cc2-e11d39d8f388,2026-02-04,2.4849066497880004,7.832014180505469,7,0,0.0
cb7dd50e-8e9d-44af-8d11-e55a69364d47,consciousness,2026-02-04 11:55:10.058516+00:00,7.0,0.0,0.0,0.0,0.0,True,True,True,True,True,False,False,True,True,False,False,True,True,1528,33cfb98b-6ca8-43d7-9c8d-8a9592c07b93,2026-02-04,2.0794415416798357,7.332369205929062,5,0,0.0
541cc79c-b561-4d65-8363-61e96b843cc7,consciousness,2026-01-31 13:30:13.342186+00:00,18.0,0.0,0.0,0.0,0.0,False,False,True,True,True,False,False,False,False,False,False,True,True,986,1eaed549-2f0e-47c2-a7dc-8c557dcac419,2026-01-31,2.9444389791664403,6.894670039433482,12,0,0.0
d55523cb-70d1-4327-892e-731532877770,consciousness,2026-02-03 17:21:55.660669+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,False,False,False,False,1167,48bc09eb-d2fa-439b-87dc-e908a76bae86,2026-02-03,1.9459101490553132,7.0630481633881725,5,0,0.0
1b1365d0-1612-4646-a7bd-db1b2b6e7566,consciousness,2026-02-03 19:12:13.425075+00:00,10.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,False,True,True,False,False,False,False,1385,024889ee-abd1-4b12-9af2-f96fb464b4b7,2026-02-03,2.3978952727983707,7.234177179749849,8,0,0.0
6bac5b93-d003-4249-ab12-85071d0af5e8,consciousness,2026-02-05 07:07:19.890961+00:00,11.0,3.0,0.2727272727272727,2.0,0.4444444444444444,True,False,True,False,True,False,False,True,True,False,False,True,True,849,fd77af61-6cae-4c4c-89fa-058ffd1bbc1a,2026-02-05,2.4849066497880004,6.745236349484363,7,0,0.0
08fe3753-328e-42a3-bedf-732533cf8bb1,consciousness,2026-02-07 00:20:40.686781+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,False,True,True,True,False,True,True,1314,7441bdec-9814-4ed7-8cf4-b40b94d7af01,2026-02-07,1.791759469228055,7.181591944611865,5,0,0.0
271e2181-e877-4360-bb5d-7b411d8d0574,consciousness,2026-02-06 07:05:03.350602+00:00,20.0,10.0,0.5,1.0,0.9090909090909091,True,False,True,False,True,True,True,True,True,True,False,True,True,999,76c6533e-33ef-4012-9176-0e2aa5a726b9,2026-02-06,3.044522437723423,6.907755278982137,6,0,0.0
a816a569-d0d9-46d4-a6d4-19c6045609d2,consciousness,2026-02-04 18:16:10.141794+00:00,12.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,False,True,True,True,5452,c12b01e0-5fb5-4219-82cd-cd83043a4dae,2026-02-04,2.5649493574615367,8.60392119492606,11,0,0.0
71de0c56-cc32-4444-8404-97eca2e2c182,consciousness,2026-02-02 21:46:09.862257+00:00,9.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,False,False,True,True,1392,b217b26d-90fc-4cb2-a7fb-e18a8019f55c,2026-02-02,2.302585092994046,7.239214973779806,6,0,0.0
4572c3c4-2749-46c5-aa01-1869d35389d3,consciousness,2026-02-04 14:37:33.395196+00:00,8.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,True,True,970,301c4240-e92f-47a5-8125-5b94f8bd7303,2026-02-04,2.1972245773362196,6.878326468291325,8,0,0.0
f2a7236f-dc84-42dc-be67-62a9ceb60b92,consciousness,2026-02-02 19:32:05.842248+00:00,7.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,1023,4ef77d7d-1253-467d-8862-cc3365c1cbfa,2026-02-02,2.0794415416798357,6.931471805599453,7,0,0.0
5ce31be5-f9ad-4438-93ef-b762f33270dd,consciousness,2026-02-03 16:38:12.249481+00:00,10.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,True,2011,b28cacda-676d-4323-8293-63a3349b12f5,2026-02-03,2.3978952727983707,7.60688453121963,10,0,0.0
27279ada-bf14-4041-8d5d-72a86bca93ca,consciousness,2026-02-02 11:24:27.435320+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,False,False,True,True,714,d12b52bf-99c9-400e-93c8-96ca01511c3f,2026-02-02,1.791759469228055,6.5722825426940075,4,0,0.0
c669b65f-52de-401c-b7d4-6e4799b7f8fe,consciousness,2026-02-04 06:44:34.820782+00:00,12.0,3.0,0.25,1.0,0.5454545454545454,True,False,True,False,True,True,False,True,True,True,False,True,True,1479,c067a5a2-8b17-4d04-ab2c-51b49887782e,2026-02-04,2.5649493574615367,7.299797366758161,8,0,0.0
638d6f3c-c1e2-4707-850b-e94c091f46b5,consciousness,2026-02-02 05:34:26.747076+00:00,9.0,1.0,0.1111111111111111,1.0,0.0,True,False,True,False,True,True,True,True,True,True,False,True,True,1110,1ce4c7d3-fe7a-4e21-a6f9-9517353a98c5,2026-02-02,2.302585092994046,7.01301578963963,3,0,0.0
fde07dfc-731f-4f2e-855c-93c5a04441e2,general,2026-02-04 22:23:45.696857+00:00,21.0,3.0,0.14285714285714285,1.0,0.0,False,True,True,False,True,True,False,True,True,True,False,True,True,133,987d9dce-c971-4a0c-88c2-66874dc1fc09,2026-02-04,3.091042453358316,4.897839799950911,9,0,0.0
3ff98b1e-95d9-4529-bc8d-89f43c29b52e,general,2026-02-04 21:49:49.039694+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,477,8f94a573-3710-48ea-8052-b0b0e2f27df6,2026-02-04,1.791759469228055,6.169610732491456,5,0,0.0
5e45094a-accd-44c1-9d62-1222567ce874,general,2026-02-02 14:15:52.412259+00:00,11.0,4.0,0.36363636363636365,1.0,0.8888888888888888,True,False,True,False,True,True,False,True,True,True,False,True,True,1538,29f8bb25-5d89-416f-9a40-7d07917a6c68,2026-02-02,2.4849066497880004,7.338888133838879,5,0,0.0
9fb96251-00f6-4279-8b0d-7597fa779452,general,2026-02-07 14:38:00.259570+00:00,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,782,cfa87350-525d-4afe-826e-9b9c480ded3c,2026-02-07,0.0,6.663132695990803,0,0,0.0
5ff5e05f-e90f-4c7b-bb41-547351c2812d,general,2026-01-31 04:11:46.176188+00:00,11.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,967,d09fe7fd-5902-482e-88ad-a6b98f0295bb,2026-01-31,2.4849066497880004,6.875232087276577,11,0,0.0
7ec72b32-2d04-4bd8-8bac-eadc82ca18f8,general,2026-02-04 06:38:59.075800+00:00,32.0,3.0,0.09375,1.0,0.0,True,False,True,True,True,False,False,True,True,False,False,False,False,966,26ab7d09-6004-468c-80ec-6da670f04601,2026-02-04,3.4965075614664802,6.874198495453294,22,0,0.0
7fe607b0-2326-4895-bb61-df7cf2a45180,general,2026-01-30 14:38:56.026769+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,True,True,False,False,False,False,False,False,True,True,548,1fade0e1-21e0-40ed-b5de-b70afb511962,2026-01-30,1.791759469228055,6.3080984415095305,4,0,0.0
2dd961b6-3253-44bd-be81-8753fd687f00,general,2026-02-05 09:24:38.604809+00:00,9.0,1.0,0.1111111111111111,1.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,312,493d6ee5-9877-4b80-ac52-0da1a1e49072,2026-02-05,2.302585092994046,5.746203190540153,7,0,0.0
1b7aa6be-35f9-4634-92f0-cc13fa79cfcd,general,2026-01-31 08:19:42.826557+00:00,11.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,727,811dfb13-f79f-4de3-89e2-3df2d8de3b65,2026-01-31,2.4849066497880004,6.590301048196686,9,0,0.0
6e81d8c7-9c8a-42c8-b88c-01641b579737,general,2026-02-05 00:00:34.078070+00:00,26.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,62,bd9d0140-7428-445c-b312-9ea4568d766e,2026-02-05,3.295836866004329,4.143134726391533,4,0,0.0
437a5ac3-f3a4-4387-96c8-3ae6ae65b723,general,2026-02-03 10:11:22.842253+00:00,45.0,12.0,0.26666666666666666,1.0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,True,5503,ebfe0752-dc7a-4e3b-b345-bacb26463607,2026-02-03,3.828641396489095,8.61323037961318,14,0,0.0
3149e260-b2de-46e5-b1fc-f19b1f14d0f9,general,2026-02-08 00:24:40.878249+00:00,10.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,True,False,True,True,True,False,True,847,db34fe25-ded8-4b4a-8534-a9c1b340ae0e,2026-02-08,2.3978952727983707,6.742880635791903,10,0,0.0
c7e6b313-e665-4237-b71b-9fa220fe2240,general,2026-01-31 07:28:59.678080+00:00,22.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,403,f2d684af-79bf-446e-b24d-f83f69d7897f,2026-01-31,3.1354942159291497,6.0014148779611505,13,0,0.0
9e340a58-541c-42d6-939b-130b95864d1d,general,2026-02-03 01:32:42.046834+00:00,8.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,4204,d5f7dcd7-7330-4d94-8eed-e72f73538213,2026-02-03,2.1972245773362196,8.344029572407049,5,0,0.0
7946111c-b568-4d08-a2cf-f85f23892808,general,2026-02-04 23:22:28.296416+00:00,8.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False,True,False,True,111,f4c751b6-0f06-4350-b47d-e7fb3f966dbf,2026-02-04,2.1972245773362196,4.718498871295094,7,0,0.0
a463bbee-34dd-4634-be8a-b1fc36b9a71f,general,2026-02-05 23:40:42.471289+00:00,5.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,508,24555e96-e67a-4105-9556-a65d4e8c1cfc,2026-02-05,1.791759469228055,6.2324480165505225,5,0,0.0
6d1d7d05-64c9-458f-b8fd-dcca746a8d0b,general,2026-01-31 00:30:54.603363+00:00,7.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,True,978,fe08d62d-7ebd-4496-8b40-402b12d526bd,2026-01-31,2.0794415416798357,6.88653164253051,7,0,0.0
0a350eec-7850-475f-ac71-07ef099c6f37,general,2026-02-07 22:18:06.548536+00:00,11.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,False,True,True,False,False,True,True,1251,6cc5ff7a-aa53-41c7-82a8-350531314a74,2026-02-07,2.4849066497880004,7.132497551660044,10,0,0.0
7a0dab34-61a4-4a59-8c50-78f105dafa14,general,2026-01-31 04:43:36.543984+00:00,14.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False,True,True,True,423,4d09f7b8-1bf2-49de-99ae-60c0c8a0ae7c,2026-01-31,2.70805020110221,6.049733455231958,10,0,0.0
c6e13e26-f0eb-4c6a-a855-1b7f5e90c5cf,general,2026-02-03 00:38:48.072403+00:00,10.0,1.0,0.1,1.0,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,182,bdb6855a-ed6c-487a-98ea-70fd6f4fc458,2026-02-03,2.3978952727983707,5.209486152841421,3,0,0.0
08a52ae5-9757-4c71-a986-47b013ebbc77,general,2026-02-08 05:32:27.870015+00:00,8.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,175,ac83e2e5-5bc6-40d0-a35e-a561897ab5a7,2026-02-08,2.1972245773362196,5.170483995038151,7,0,0.0
25987e24-2d1b-4210-a5be-a915ff682ef5,general,2026-02-02 06:25:16.526484+00:00,14.0,0.0,0.0,0.0,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,388,69598d1e-c112-4473-aa42-197f069b2bd9,2026-02-02,2.70805020110221,5.963579343618446,9,0,0.0
48ddadea-0527-4f33-9c39-39869e830d5e,general,2026-02-04 00:58:09.383897+00:00,5.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,122,1615a90e-1d47-45cb-b74d-341e7d245e62,2026-02-04,1.791759469228055,4.812184355372417,4,0,0.0
6b988759-e1dd-471c-be0b-2df9311a20b2,general,2026-02-05 14:01:01.321300+00:00,100.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,735,1916fa83-434c-4bc0-a83c-347342c72e09,2026-02-05,4.61512051684126,6.601230118728877,2,0,0.0
5c6c9133-fa11-4bd9-b012-ceec11a1bdb9,general,2026-02-06 19:29:32.635421+00:00,5.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,99,5fbdcc91-23e3-4c88-b4db-239d2667d869,2026-02-06,1.791759469228055,4.605170185988092,4,0,0.0
4b5cf06e-e378-4166-9869-c573a4a61ce9,general,2026-02-04 04:01:05.037915+00:00,8.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,400,3faa5706-046c-4b5e-82d0-babe4c59304b,2026-02-04,2.1972245773362196,5.993961427306569,5,0,0.0
589eda95-5f15-40ad-853c-562223e83e3b,general,2026-01-31 06:05:53.728241+00:00,32.0,0.0,0.0,0.0,0.0,False,True,True,True,True,False,False,False,False,False,False,False,False,1228,45f3a03c-0b26-4a00-a1db-9d99a8b2dda8,2026-01-31,3.4965075614664802,7.113956109566034,30,0,0.0
64f3b479-0bb7-47b9-8873-cc3e81423031,general,2026-02-02 22:00:37.613139+00:00,11.0,2.0,0.18181818181818182,1.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,514,05009245-f1ed-4ddd-982f-b158831538b2,2026-02-02,2.4849066497880004,6.244166900663736,7,0,0.0
872395ed-3f80-44bb-ba03-c50cc56bd368,general,2026-02-04 03:52:13.778720+00:00,12.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False,True,False,True,1078,d1b93f73-3426-4a86-a973-7e69112b99e6,2026-02-04,2.5649493574615367,6.983789965258135,8,0,0.0
384ab5b9-f092-4c50-b8fc-d5b8d05e4feb,general,2026-02-06 19:31:54.850708+00:00,5.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,True,True,871,78a93108-f108-47f4-980c-bd39cd5fca31,2026-02-06,1.791759469228055,6.77078942390898,5,0,0.0
8482ef62-5b07-4d97-ae1b-6dc99c232598,general,2026-02-02 09:13:56.434495+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,True,True,True,False,True,False,True,351,77391a78-9b9c-4d8e-808a-006458c11dea,2026-02-02,1.9459101490553132,5.863631175598097,6,0,0.0
4479067c-e4dd-4be5-9386-286a13e529be,general,2026-02-04 14:40:06.642779+00:00,11.0,1.0,0.09090909090909091,1.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,194,527e54bb-8262-4403-bf75-283d2818bef7,2026-02-04,2.4849066497880004,5.272999558563747,8,0,0.0
1ff399b4-9ab7-4a44-beb7-f00bcc5db648,general,2026-02-05 10:20:13.686981+00:00,8.0,1.0,0.125,1.0,0.0,False,False,True,False,True,False,False,True,True,False,False,False,False,374,0cfaf12d-47e5-4cc6-a825-fa2acaf4ea8b,2026-02-05,2.1972245773362196,5.926926025970411,6,0,0.0
08c54141-e67f-42cc-b2a5-9d577cfc94ae,general,2026-01-31 04:12:07.441336+00:00,14.0,0.0,0.0,0.0,0.0,True,False,True,True,True,False,False,True,True,False,True,False,True,1813,b13da803-92ae-4364-8350-846761f37435,2026-01-31,2.70805020110221,7.503289630675082,11,0,0.0
